"","V1","V2"
"3238",9.67597183658837e-13,2.06772683655694e-19
"3239",2.16999995175343e-18,2.26346448664017e-22
"3240",7.61085285638656e-49,5.82381600592279e-26
"3241",2.06195377473414e-35,2.70938497388913e-25
"3242",3.0358950830633e-62,6.29976325915613e-23
"3243",1.64829743465397e-20,2.20041935543872e-21
"3244",5.7633819905477e-23,1.19611247402297e-05
"3245",4.59818241654099e-25,1.81094110518904e-23
"3246",2.97340468823704e-15,0.0186210333494084
"3247",2.60289067023719e-20,6.77647390671376e-06
"3248",3.50426072095876e-34,1.79801265464057e-31
"3249",1.54259134850723e-11,6.63302630341648e-19
"3250",5.72536837674839e-34,0.01211900473011
"3251",1.62537987047331e-28,3.06717185573852e-24
"3252",3.20674794461524e-17,1.26025479981504e-25
"3253",3.39115892089042e-09,8.74344541723794e-23
"3254",5.27835873373024e-23,1.90159659967885e-05
"3255",1.22574028980717e-64,4.1600067899085e-07
"3256",1.42658535379818e-16,3.60965762467071e-17
"3257",3.6524699555221e-06,0.0243845657521686
"3258",8.13329474718084e-58,1.70802205164245e-17
"3259",1.57240627163601e-35,2.72466258445203e-23
"3260",1.57896919034333e-24,8.46870104444055e-07
"3261",1.20697224949922e-30,4.72931329112934e-19
"3262",1.62247180315508e-23,2.4112569687314e-31
"3263",6.20031129445291e-34,0.000847263423770146
"3264",2.0033567201087e-20,2.29568216488905e-24
"3265",0.00132869435612972,4.42910246539624e-20
"3266",7.69207580596579e-48,2.97461017198606e-15
"3267",4.42499668141055e-54,1.04180134022785e-11
"3268",1.06922786015675e-57,9.49291247869076e-32
"3269",1.42047565704129e-10,0.00282764004321081
"3270",1.25922082839096e-65,1.43549129837133e-05
"3271",2.88175328753644e-32,3.02524757965488e-32
"3272",6.5608719963808e-19,4.4640818314788e-20
"3273",0.000245328160116335,3.37036727260181e-05
"3274",9.27375846742698e-18,2.25457882021506e-11
"3275",0.00336148020071267,1.19971037472549e-20
"3276",2.8640772843006e-22,1.59608662141864e-14
"3277",1.8875881041782e-31,8.68870321529402e-37
"3278",4.46694049272047e-11,4.8248250768884e-21
"3279",5.44477232526878e-33,1.07159968310191e-06
"3280",9.17061940022418e-39,5.40386598406554e-33
"3281",4.1960551375181e-20,3.06640248057999e-07
"3282",1.01179112715311e-37,2.4500710649424e-14
"3283",2.91841241003164e-29,4.0538227411412e-07
"3284",3.02122340650735e-51,2.81422369438114e-15
"3285",2.18882045518098e-62,3.48090067494844e-08
"3286",7.6643132961779e-34,1.51546373908842e-13
"3287",1.01558897246178e-06,3.79112628845871e-09
"3288",4.22788510031476e-26,2.19544559446236e-22
"3289",4.22776716485182e-36,1.77640283321253e-31
"3290",0.00342311357568446,1.00970451565678e-20
"3291",1.19578061858014e-28,7.2015365087264e-33
"3292",2.33904222640916e-25,0.0176015011477383
"3293",1.55684473351034e-31,5.81191819035552e-40
"3294",7.9944927898412e-63,2.09859255445285e-39
"3295",4.17044087215152e-24,3.05464106099007e-11
"3296",1.29971086988718e-25,0.0075219794837055
"3297",6.7571003113213e-28,1.25035847857815e-22
"3298",3.77534136142134e-57,3.32794745090486e-16
"3299",1.35693420095454e-10,5.6753462867551e-09
"3300",4.9951139736983e-42,9.59425583023024e-46
"3301",1.55012605874125e-36,8.64420712126603e-05
"3302",4.76382251454444e-29,3.71449669375903e-26
"3303",2.99316170011246e-18,0.0175823695976394
"3304",2.01885461418184e-09,6.54301725559052e-05
"3305",1.11739267937843e-07,1.28820737513381e-16
"3306",1.27382800083299e-53,1.29276387313521e-34
"3307",9.24001167901189e-08,9.18915041719999e-31
"3308",3.00882637168413e-57,1.10446428693261e-17
"3309",0.00294436733007435,3.99478615585728e-37
"3310",1.31343346692126e-26,5.2544440326849e-27
"3311",2.0572278839134e-57,7.08063638341748e-18
"3312",3.410381111379e-19,3.00478731834468e-18
"3313",1.69235050397829e-42,1.02199885507806e-21
"3314",1.61747223494712e-14,0.0176449487203722
"3315",3.46048915336741e-78,1.56546148709822e-27
"3316",1.82519689548487e-07,6.53651806656064e-20
"3317",9.69779956610189e-41,1.59654245931304e-32
"3318",5.11321722151768e-46,1.10109627845495e-12
"3319",6.37017551057879e-45,2.33714363265146e-31
"3320",2.01724470761826e-32,3.58236363353144e-37
"3321",0.00343110551027677,1.10114649299866e-39
"3322",7.61998810747389e-21,5.08956500804921e-08
"3323",3.58339769965002e-55,3.39448079532595e-21
"3324",2.05360465096422e-75,5.20642376452321e-43
"3325",7.57643800163969e-71,3.53235153300027e-39
"3326",2.52446630374576e-77,9.50990042070455e-43
"3327",7.812225463368e-34,7.33398044066869e-09
"3328",3.61540250584766e-25,0.00209563034528292
"3329",2.42248391353592e-06,3.30807970864362e-22
"3330",1.54929060599979e-28,3.17805733469849e-38
"3331",5.89075039156665e-26,1.16458820077831e-20
"3332",1.31410765035617e-05,0.0275499711902167
"3333",1.10798750961532e-35,1.55432764993652e-09
"3334",1.94785777331243e-08,2.52228013266745e-14
"3335",4.04585681703331e-59,1.37686704709662e-30
"3336",9.73410417027039e-56,1.96733215830187e-13
"3337",2.05078248147596e-43,1.4873157771672e-42
"3338",7.67270593384272e-34,3.25420367903043e-07
"3339",4.81671766386213e-43,1.20333591911195e-13
"3340",3.10800606959887e-27,0.005119945553972
"3341",2.72345071561997e-62,5.46352954520315e-11
"3342",2.3814925914253e-37,2.02488474416242e-20
"3343",9.8892905109894e-27,0.0201434311618012
"3344",1.4318387549269e-30,1.79392295974391e-38
"3345",5.41317273773509e-65,1.61876259245265e-41
"3346",5.43066289673195e-34,0.000180356331738807
"3347",2.0843733936002e-68,1.38298178222386e-10
"3348",1.32716600849005e-32,3.66379422163584e-35
"3349",2.72690529021928e-37,6.58525926955548e-25
"3350",1.50985265673553e-39,4.05037185380612e-30
"3351",2.19423748168826e-25,1.59058430644499e-18
"3352",7.29898214042505e-50,4.72916865109421e-13
"3353",8.39200970652938e-28,2.3812831577318e-25
"3354",1.06438530944429e-10,1.0685256868982e-19
"3355",1.32294098688645e-63,1.52096369918044e-14
"3356",7.62906798369598e-38,0.000469042884964206
"3357",2.01530502152567e-43,5.50729422136194e-23
"3358",8.89025282713194e-07,5.23574633354599e-07
"3359",9.60385525442286e-34,6.83181058791642e-06
"3360",2.54141006810896e-30,1.37906217095993e-08
"3361",3.93140030646771e-60,5.02041527797707e-31
"3362",1.49448005648311e-42,2.40933715796619e-06
"3363",1.34199666905056e-49,2.02162257656836e-46
"3364",1.07826643947167e-07,3.64962765388062e-11
"3365",1.29600887159133e-30,1.45620196730112e-07
"3366",2.72148888819242e-51,7.18883774439842e-14
"3367",6.84522803414142e-48,5.96402588609182e-38
"3368",1.15456896844556e-41,2.47209775224831e-39
"3369",2.0199039521998e-79,7.99537114571135e-34
"3370",9.77582187468193e-05,1.11463982876401e-12
"3371",0.000501821846279254,3.46080656502538e-32
"3372",5.72125882263926e-26,2.60550116961908e-25
"3373",6.57607914483436e-34,1.4160840928587e-19
"3374",1.35221403897279e-38,1.90130781710075e-09
"3375",3.17392852210069e-37,1.38912795509074e-28
"3376",1.2263020281646e-15,0.000992652366989961
"3377",0.00226536390032927,8.20897565048531e-35
"3378",2.51753209356786e-08,3.94995394449271e-14
"3379",1.53287940524161e-49,2.08171251884409e-13
"3380",1.04153748116196e-13,8.46465492677951e-09
"3381",1.20390010432637e-53,2.25164626707997e-17
"3382",5.17909406114539e-19,0.0241300091506464
"3383",1.30280691787455e-07,1.38008260911408e-09
"3384",3.60704222958562e-26,4.61749046189366e-26
"3385",1.19674031900662e-35,7.1618888371525e-35
"3386",8.43514225479156e-26,9.77095160918301e-37
"3387",5.8449815262894e-26,2.07750041721673e-08
"3388",6.9829603889703e-37,4.51575262632855e-37
"3389",1.56763057631697e-36,0.00328721657756028
"3390",5.87048006862114e-25,0.00988723303816363
"3391",0.00303993848700843,1.60037209775405e-29
"3392",3.63897375225193e-38,1.22364632364275e-06
"3393",4.32266135510303e-41,4.93320062146463e-39
"3394",2.48119865153316e-27,0.0079157762526606
"3395",1.62796738352145e-16,0.024339203634264
"3396",2.94944628588766e-37,5.51862561275428e-35
"3397",0.0020784395798292,5.67847363991649e-30
"3398",4.16488281674536e-65,2.60706348030221e-05
"3399",1.10223294703133e-30,0.000287064443649898
"3400",3.15028452582483e-66,6.50162833503976e-33
"3401",1.11573524845194e-07,0.0242888815833284
"3402",9.94452544884144e-38,5.72265798271019e-45
"3403",3.31740831769037e-52,9.37000638321774e-34
"3404",4.88521727703062e-32,5.06750595380917e-27
"3405",1.68013030858383e-77,9.31251405150411e-46
"3406",9.14031679414657e-47,6.05092626870911e-31
"3407",2.51210175771025e-15,0.0189438440485391
"3408",3.95776186008046e-59,2.14247316947059e-18
"3409",8.23041126780961e-31,0.00752915667638552
"3410",6.68948810960553e-12,1.46027384523057e-13
"3411",1.25391336537998e-11,2.16690160251975e-13
"3412",1.59131146056862e-30,0.0134370777638816
"3413",2.62562693250548e-22,3.27052813581929e-05
"3414",9.19795759322582e-33,0.0069059743236909
"3415",0.00198177373604636,4.88089043664056e-06
"3416",2.74192376380639e-76,2.16746634404954e-37
"3417",7.27257686925563e-11,8.95669258667352e-22
"3418",2.88388396242572e-64,4.76760974962372e-11
"3419",0.00355557270014869,4.6243962312204e-24
"3420",2.35013252170119e-30,2.70910491062973e-32
"3421",0.000320249797244044,8.80791129822023e-05
"3422",3.63905558549511e-35,1.52381898432952e-36
"3423",2.46754284145479e-35,8.67689591831245e-14
"3424",1.14909692923068e-13,0.0178182181789435
"3425",1.28357396667638e-64,0.000105937534687458
"3426",3.90040529987173e-35,1.58269876173097e-44
"3427",0.00139135867959309,2.11461060540339e-16
"3428",1.16634337748246e-40,9.63865575361761e-37
"3429",1.29644497612645e-36,1.16474354262467e-05
"3430",9.39765386901787e-68,3.27508818894823e-06
"3431",0.00303340567050803,2.77114884539454e-30
"3432",1.32775537525964e-32,2.46343723274403e-18
"3433",8.71296524434227e-14,1.06817613500039e-24
"3434",0.00319014855577686,6.7999138761241e-40
"3435",2.22511834014287e-52,4.19491446898694e-24
"3436",1.34182307219077e-24,0.00577331651688513
"3437",9.58741948893421e-18,2.90975532141505e-28
"3438",1.50629393273095e-36,2.29249196758979e-14
"3439",0.00347225284475088,1.60937475267964e-26
"3440",2.19243100692971e-37,4.0863435457689e-31
"3441",5.31378506304915e-75,2.76822814946959e-42
"3442",9.50303171718139e-67,1.31318780360908e-05
"3443",0.00341328145418159,9.00166538073666e-22
"3444",2.62840418891247e-38,0.00029960609437254
"3445",5.66620510306989e-13,8.15216513812917e-25
"3446",0.00303589911112645,1.01131738546444e-36
"3447",5.38802527935386e-28,0.00939807533674437
"3448",9.90512127924998e-15,9.56161485489873e-20
"3449",5.20741536013681e-20,0.0101199277936237
"3450",7.04663788421645e-22,5.43052602284906e-05
"3451",0.000637667116014831,5.79367696724151e-14
"3452",3.61480617573119e-45,6.35382940082861e-27
"3453",3.85752735071174e-59,3.55562853200794e-23
"3454",3.98443960316922e-41,2.84386391228821e-16
"3455",1.38483043556018e-08,1.91199697370167e-06
"3456",1.02871520611418e-65,5.79025546023269e-41
"3457",1.83088611943967e-18,1.46751887366452e-12
"3458",9.35017821915707e-50,5.07912785482339e-41
"3459",2.58610272986981e-14,7.40187468078056e-14
"3460",1.06786417377885e-63,3.8472224998628e-37
"3461",0.00202170686113602,1.28109295003938e-29
"3462",5.89267174266848e-39,2.61326502337039e-29
"3463",5.0032466539924e-06,1.15173084595851e-15
"3464",2.78497758358181e-09,1.10427863193821e-41
"3465",1.10274993656088e-55,1.40227561178073e-21
"3466",4.19985431530847e-09,0.0245841553804429
"3467",1.00170557685951e-67,6.05297417397008e-20
"3468",0.00281801795909713,1.88674620627119e-30
"3469",1.18002083880858e-39,1.49991357231165e-34
"3470",3.04398679804026e-05,4.89772425741632e-13
"3471",1.19342006799903e-37,1.66259816437771e-20
"3472",0.00317661240541275,4.51125072639352e-40
"3473",2.67286158214024e-06,2.50161546667458e-22
"3474",6.18732525965901e-32,1.79139071702498e-37
"3475",0.00303114121621832,2.67208489311895e-34
"3476",5.10755862273143e-84,2.40257173034703e-31
"3477",2.41648995164657e-47,4.71621942091403e-46
"3478",1.24797169535964e-29,3.6221386642447e-27
"3479",1.73614902088234e-29,1.05067813171893e-30
"3480",2.23502227842898e-47,6.16799025146776e-10
"3481",4.67654452021159e-26,0.0083617132833019
"3482",6.00480238119412e-21,1.22467315972727e-26
"3483",1.13717742969059e-17,1.66640331065789e-24
"3484",7.14953209530863e-69,3.34677671142739e-31
"3485",1.05890433030379e-24,5.47461118604552e-20
"3486",5.94764442199645e-41,1.47924395368265e-36
"3487",9.8797725348683e-34,0.00169078938784237
"3488",4.42792199802742e-06,0.0258897019556561
"3489",1.30070020287458e-06,1.09733425207093e-15
"3490",5.10163599272522e-30,3.68459252542707e-27
"3491",1.05858108785582e-18,6.74753288038926e-24
"3492",5.8685226986595e-24,0.00280783301703243
"3493",7.99170010827683e-49,2.2532106944141e-33
"3494",1.34172688405885e-34,9.39721222832233e-27
"3495",1.89929136489489e-13,4.0058248793975e-29
"3496",6.39543876916187e-42,2.07984209558186e-11
"3497",1.67322444927726e-14,3.28152309931207e-28
"3498",3.30148120938034e-49,1.24556886444968e-32
"3499",1.60307653319574e-67,1.92740408164493e-26
"3500",8.11062710753856e-44,1.75681942395214e-20
"3501",8.83091074122108e-64,9.74395508267568e-08
"3502",1.13464658339563e-51,1.03306596981705e-14
"3503",1.35645723487542e-32,3.00943066082473e-26
"3504",4.12235207611766e-25,2.0358051936334e-11
"3505",9.85411071194492e-29,1.36112233467216e-06
"3506",2.10307144375863e-40,1.0259868804617e-07
"3507",0.00332182318122167,2.61162092546102e-27
"3508",8.37201071689965e-68,1.19590384199104e-31
"3509",2.30174263611939e-10,8.00409027875357e-16
"3510",1.39118753446515e-45,3.23435344221344e-09
"3511",1.25868363534986e-15,1.36592411470161e-14
"3512",9.95904532298063e-34,6.05643930908858e-19
"3513",8.58206126247249e-07,2.36928208231323e-16
"3514",4.28634761882837e-09,0.0217012914321843
"3515",9.6030977210425e-27,0.0058694596602545
"3516",4.33956470861832e-20,4.66708797788865e-32
"3517",1.91154729029744e-14,0.00832189387965993
"3518",2.71311560071346e-64,2.60093039212336e-08
"3519",2.4455068010039e-67,2.7008412938242e-08
"3520",7.3336845544505e-09,2.11624908513228e-31
"3521",4.99718626142538e-62,3.49437798598162e-44
"3522",2.06813041537985e-71,9.03945412840055e-49
"3523",2.31036179397112e-42,2.90105790549016e-38
"3524",3.53359828482962e-55,6.3755006424742e-13
"3525",2.76395641009629e-07,2.66897156284673e-16
"3526",3.89273838368628e-42,6.73981513845731e-34
"3527",8.64734614813342e-29,2.71692521884689e-36
"3528",1.92613492905573e-41,2.76402822259696e-16
"3529",1.0979501804922e-31,1.5466646677183e-26
"3530",1.14853578855715e-36,1.7206197410114e-24
"3531",6.32247592309146e-10,0.0212807798985006
"3532",2.79005551346042e-27,0.00909173665191385
"3533",1.14781178234987e-38,8.6373130620371e-11
"3534",1.95987275914794e-58,1.73311890919471e-42
"3535",5.65790130045776e-06,2.853359018247e-13
"3536",1.31249573837529e-07,7.93596123297214e-19
"3537",0.000232681640483745,6.7300175690711e-10
"3538",2.34582872752296e-60,6.83377178742924e-42
"3539",1.44663941295219e-62,1.95246825434469e-26
"3540",2.59012466934683e-73,2.44148176265585e-38
"3541",9.75746396115955e-53,2.33465205354155e-14
"3542",6.49954409333956e-50,4.50763492225381e-39
"3543",2.02657669518172e-49,9.77484242139789e-09
"3544",1.73475877222857e-36,2.56382513555051e-30
"3545",6.57195899325955e-08,0.0231712437373229
"3546",0.000610186752114401,0.0223529452312903
"3547",3.71174779154648e-13,2.88549302062299e-22
"3548",1.89661759976513e-22,1.00289273477987e-19
"3549",6.22171366889347e-56,1.00957321294602e-23
"3550",9.65504471256609e-10,2.70426913181411e-10
"3551",2.45073560417946e-07,1.34600357758338e-11
"3552",6.48302480177648e-50,6.79771854107595e-33
"3553",8.236521384533e-08,1.09107866334913e-11
"3554",8.94972820165772e-17,0.0224371667840738
"3555",1.11840792842026e-52,5.79661748773387e-15
"3556",1.08755565376433e-49,1.72952961702691e-16
"3557",2.30562271728499e-61,1.08939978343733e-42
"3558",1.44690845148157e-73,1.79423744274002e-43
"3559",5.3182144096327e-51,4.18048403269528e-13
"3560",9.90713579858845e-74,6.07316645626981e-06
"3561",0.00143693747576191,3.06311915724327e-32
"3562",7.20002196995668e-58,9.16301985510946e-27
"3563",1.29261777947986e-26,2.65800352857081e-25
"3564",4.21498999025307e-21,4.42508590955942e-29
"3565",7.31756053840562e-66,1.27042845556529e-18
"3566",1.38496900930288e-63,4.17049267796417e-41
"3567",4.24370051866601e-49,1.46568704318065e-33
"3568",4.26945560873377e-66,4.28572447864341e-05
"3569",3.93975970516519e-56,1.27279669183153e-19
"3570",8.51286684005276e-33,3.37784355223015e-39
"3571",2.41502316205647e-22,9.06567445826589e-30
"3572",9.65752148950787e-53,2.513394615659e-18
"3573",3.44888480140648e-26,0.0194527541905228
"3574",1.1187053259188e-63,1.13546446314178e-40
"3575",9.13602192217026e-34,4.87182835470002e-13
"3576",3.96491591737154e-06,1.04717092597531e-26
"3577",1.20926290228139e-71,2.86174392608606e-45
"3578",8.7916832804697e-39,1.60257996263889e-23
"3579",9.58096166060345e-12,0.0198497292203884
"3580",2.37910103394617e-07,1.46890513248793e-08
"3581",2.86447546320875e-37,1.1063421641626e-06
"3582",1.73471488002291e-20,3.1861248042175e-18
"3583",5.25786207894722e-38,4.74867382579801e-30
"3584",2.44159686983395e-59,6.30840188201215e-13
"3585",7.49860792670503e-32,5.89022549405941e-31
"3586",1.71991351017962e-32,1.7373860009136e-31
"3587",2.05132387048455e-90,1.5897189445625e-27
"3588",0.000646011778915802,3.16481932419951e-17
"3589",3.80650438817862e-07,1.18990082052502e-14
"3590",0.00308497123697684,2.32831467034158e-35
"3591",4.65549921028561e-31,9.96349726825416e-12
"3592",0.00325523542555358,6.01089172371292e-30
"3593",5.53354669118801e-35,0.00018859606952601
"3594",3.82737220697792e-60,6.62253819908371e-20
"3595",7.25721254790719e-68,1.3000368393369e-28
"3596",1.0478149429608e-64,9.92354089446461e-17
"3597",6.29807906877486e-19,8.78670988519486e-21
"3598",0.00373128680303367,5.60726787308068e-22
"3599",9.04374556420825e-22,5.42342674286981e-29
"3600",1.23072950068152e-30,5.90328517452316e-27
"3601",5.92703307048207e-61,4.17316093258878e-20
"3602",6.88002620462475e-25,1.02683197864681e-23
"3603",3.7317723749455e-09,7.94620428120458e-24
"3604",1.83220913207139e-30,0.0091602748723697
"3605",5.52955884661204e-38,1.50257743281155e-16
"3606",0.00108805519330175,3.07993088877366e-13
"3607",1.09206795212946e-62,2.19828600614195e-36
"3608",0.000455393340422564,6.3743122706614e-33
"3609",9.38785820186975e-21,2.84160667392023e-07
"3610",5.28146257685261e-20,0.00167580944173644
"3611",3.11417884487375e-63,7.40756250955625e-41
"3612",3.33837459589991e-62,3.62280451970101e-42
"3613",7.38982140801934e-13,0.0256123840527764
"3614",0.000753365582824721,5.56994523895103e-09
"3615",4.26234859398535e-29,0.018201992328742
"3616",1.34301399175989e-10,6.90418437470611e-18
"3617",3.60507546687987e-51,1.22276236107457e-24
"3618",2.11918480224214e-34,1.97821686453886e-31
"3619",6.763669091996e-53,2.91289864320684e-13
"3620",7.8504406201246e-38,0.0111593961386258
"3621",6.88574219848094e-40,1.34463992016171e-22
"3622",0.00357463361035678,0.0236738726688795
"3623",4.41947921081753e-70,5.03971500242841e-32
"3624",6.80864905322851e-19,1.43193000370288e-19
"3625",9.46368112943198e-15,1.07215470521401e-25
"3626",9.07805831565259e-71,1.18823486812202e-40
"3627",5.37700065483402e-53,9.24973239528466e-25
"3628",9.46218955481556e-61,4.51008597860837e-42
"3629",1.04024742592343e-15,1.05516913802509e-35
"3630",4.89223132168845e-39,4.93731675237563e-33
"3631",0.00150888429943557,0.0239367745382892
"3632",3.15959590841589e-39,3.39827707435954e-30
"3633",1.2243980889721e-27,0.000313002490801189
"3634",9.84972266309263e-22,4.07918061894206e-31
"3635",7.4336611735292e-19,1.11728469911864e-25
"3636",3.90485918974198e-53,9.90999882791687e-35
"3637",4.94580944011188e-27,9.24800200692266e-11
"3638",1.49607154447515e-63,9.39859755372166e-23
"3639",6.51784186096221e-29,1.88233672006561e-12
"3640",2.04765272238693e-51,6.92962585913356e-18
"3641",1.76990974186346e-64,1.02178143525856e-40
"3642",4.83875018720453e-65,3.82197251219987e-07
"3643",6.24089117614898e-68,7.47155373731162e-36
"3644",0.0010701828805107,1.85691072952686e-15
"3645",5.17174267359937e-12,1.57911136084497e-14
"3646",8.82662215612351e-55,3.42137721247148e-48
"3647",5.53898331263831e-11,1.60413230336983e-21
"3648",8.90752882105044e-41,1.83958300684516e-37
"3649",2.44059750971739e-25,1.37918660400443e-20
"3650",4.84458888043207e-58,1.63931879572403e-13
"3651",1.96195410714974e-58,3.94996940160081e-10
"3652",2.76507394433719e-45,7.52570264000819e-24
"3653",4.70549266384406e-52,6.83817701087233e-25
"3654",1.17601396304569e-35,1.56829156782714e-12
"3655",3.76735359733196e-13,4.8859181934849e-05
"3656",6.27268376870489e-28,6.0299086207102e-19
"3657",3.49921260622602e-25,5.57097212312404e-13
"3658",6.21666201473119e-47,6.04296996555447e-25
"3659",5.67427787390546e-27,3.92581766919259e-05
"3660",1.46731729351921e-06,2.46019290997967e-15
"3661",2.62984684198919e-20,0.000163884695672629
"3662",4.43556473517259e-61,1.16958056459052e-19
"3663",1.15127840275108e-06,1.50248225635122e-13
"3664",7.79366673871976e-30,9.69019119609697e-32
"3665",5.74409917216997e-35,2.76196007193476e-33
"3666",2.61843837135829e-29,1.07761980153804e-11
"3667",1.30770135285719e-28,2.08119502947466e-26
"3668",0.000625988463870369,2.35432990034254e-13
"3669",8.64556700376935e-27,0.0202189133536464
"3670",2.42325563188406e-68,4.19569816912914e-47
"3671",2.07325692574296e-64,1.05347928940035e-42
"3672",1.84769553162733e-10,2.736938829038e-12
"3673",1.01366827956926e-13,0.00994648610868825
"3674",4.16971400276105e-40,5.87151723859278e-12
"3675",2.5769217914871e-56,5.15291646954731e-24
"3676",3.49428576769667e-56,1.60026766938932e-27
"3677",0.00173369339996294,2.01861673229759e-26
"3678",1.53041328227269e-31,0.00320935017449831
"3679",4.89941584500532e-64,3.76635357747196e-24
"3680",1.46293722412437e-55,2.59674374378078e-33
"3681",2.24865732978145e-42,2.35142841268714e-15
"3682",1.20662413528464e-24,8.45764633204362e-22
"3683",1.20325179293161e-49,1.35737927925682e-44
"3684",4.17157002982974e-23,3.70497820132045e-21
"3685",4.14456734243815e-10,1.04255977522333e-29
"3686",0.00174431240790813,6.42492724719801e-23
"3687",3.34973249865119e-26,6.71692989871881e-33
"3688",3.420525620986e-10,5.70994946281444e-29
"3689",2.94388951022652e-09,0.0276350999448095
"3690",1.32415266201476e-64,1.85731048382135e-25
"3691",1.01496248796893e-30,0.00739985589572733
"3692",0.0027013758118032,0.0245283529593111
"3693",8.72958066939702e-06,0.000303185964074188
"3694",7.85843044959958e-30,7.25726605203562e-27
"3695",1.68433419456674e-37,0.0134363703381466
"3696",2.29445383607359e-40,2.57992147759629e-40
"3697",1.5850014845016e-06,3.2302874233623e-15
"3698",2.18411810024352e-64,0.000699470160884187
"3699",4.05282045127715e-11,1.01937924575947e-11
"3700",4.99464229511166e-30,4.51672293686295e-17
"3701",0.00285385201253865,3.68382974340226e-33
"3702",2.64382359098721e-61,2.11262795876778e-24
"3703",2.76372015175228e-30,1.83318939189176e-09
"3704",4.66578763450232e-05,0.0236517887596986
"3705",7.77165973063338e-37,7.97791283564268e-06
"3706",0.00172172913693818,7.09487026680792e-38
"3707",3.81481162240793e-55,3.76451272328888e-22
"3708",2.75409113731453e-25,8.11265773434199e-20
"3709",6.88904854637889e-39,5.61398384913315e-45
"3710",0.00294748885637753,5.14190371993012e-38
"3711",7.36365705511865e-45,5.85209338500485e-27
"3712",6.91746812570843e-13,2.11613023406832e-12
"3713",0.00324675868742808,1.90309600453187e-36
"3714",2.37223886735609e-33,4.53871002715595e-18
"3715",2.77688161133299e-49,2.01501612968753e-12
"3716",4.30020199948696e-62,3.07233946372581e-11
"3717",1.02468859610295e-25,9.33759571046531e-36
"3718",1.08647027535227e-32,4.47820719866387e-34
"3719",6.09133287303965e-29,4.72965927777217e-06
"3720",8.03580302604906e-10,4.27382639130014e-17
"3721",1.98257153955898e-35,2.12253996541521e-28
"3722",1.80183086684492e-14,0.0217654167778657
"3723",1.82983142923731e-68,3.81918494879611e-35
"3724",1.09083474034207e-29,1.41701186853825e-11
"3725",3.77528295938129e-12,2.30797685477135e-07
"3726",5.46797591090153e-27,2.56585666295522e-20
"3727",4.42968587768467e-34,3.71629278284164e-21
"3728",0.00315771943372652,5.95117641783367e-37
"3729",1.25876989108407e-30,9.47171829167631e-07
"3730",5.88870295743374e-11,0.0241664100504292
"3731",3.8379889092785e-27,0.0208178915811487
"3732",3.36228206310674e-57,4.39942570731997e-27
"3733",6.82654573732078e-52,2.32076583643961e-18
"3734",0.000526366540336642,5.12720684909931e-05
"3735",2.18983573539837e-36,2.46794170121662e-23
"3736",2.36590576153957e-32,4.1624080795605e-35
"3737",2.89292754374955e-44,1.18151009836535e-32
"3738",1.07382519850125e-11,2.97736993075888e-12
"3739",2.86317513150357e-12,4.01780430131591e-31
"3740",1.66507678629207e-53,7.68832116715702e-12
"3741",7.61201007287161e-13,1.12251277039475e-05
"3742",1.04648009145788e-61,3.74495735677646e-26
"3743",4.81063622905188e-14,2.54170228037893e-10
"3744",2.16740287010823e-59,3.62230571728065e-17
"3745",4.35764805585136e-37,7.7722037411755e-35
"3746",8.39161874743664e-36,1.03440946151131e-21
"3747",1.61574622485009e-40,4.55683580356903e-21
"3748",5.09236014019927e-29,0.00767497754078999
"3749",2.1276070976671e-24,0.00484568279063019
"3750",1.15736981517773e-14,0.00956230910939748
"3751",1.43210576947266e-07,1.87231339584946e-28
"3752",3.13689202192096e-09,9.95782180762301e-10
"3753",2.8463481322523e-72,2.87616271956533e-45
"3754",0.00370530991026237,4.37804173972596e-42
"3755",2.98692758623234e-51,1.99263821999677e-20
"3756",2.04038983291588e-08,5.740703772306e-32
"3757",1.85214980702672e-72,5.42557724205739e-40
"3758",6.80099728764132e-49,4.7826815012963e-14
"3759",1.20626120870152e-39,1.71430554969961e-33
"3760",2.22350254641046e-52,3.80563649826623e-30
"3761",7.96342782990555e-60,7.33675049238005e-23
"3762",1.03261665463877e-42,2.19817747535908e-35
"3763",1.34961854969489e-55,3.57474113667319e-27
"3764",4.25884904885381e-63,2.55511564474031e-10
"3765",2.75553740166949e-60,1.6812852438602e-15
"3766",1.24390750161754e-59,2.24518735187063e-24
"3767",9.05130137591322e-29,1.85977129992982e-27
"3768",1.73007247742782e-20,0.0169689808522592
"3769",4.01854948324144e-48,3.29929304291169e-32
"3770",2.4699794076345e-31,1.71386856177296e-24
"3771",2.59510754683217e-08,0.0265186930913152
"3772",3.05617575883524e-29,0.011726552531892
"3773",0.00095725467971206,0.000152612552064606
"3774",3.88881101049346e-34,1.61102622790091e-38
"3775",2.48216237428449e-58,4.39533280029875e-45
"3776",1.96334651598851e-15,1.02801167935432e-12
"3777",3.17969126360753e-43,3.63722539555097e-10
"3778",5.20135263247203e-33,4.57258665341038e-39
"3779",1.41611731832218e-11,2.81791776837391e-13
"3780",1.8044502025152e-19,0.000353291072470022
"3781",2.91259119331943e-30,2.83943052695642e-05
"3782",0.00367402128625745,3.10757714751481e-37
"3783",1.61684127916247e-65,3.83829481609684e-45
"3784",5.0017417600611e-50,9.30590794529833e-33
"3785",9.57010658076875e-33,1.03002430167453e-14
